strain	season_start	season_end	lbi
A/Florida/58/2015	2015-07-01	2016-07-01	1.5706
A/Tunisia/1010/2016	2015-07-01	2016-07-01	0.9687
A/Bangladesh/3075/2016	2015-07-01	2016-07-01	0.5521
A/Santiago/3142/2016	2015-07-01	2016-07-01	0.9715
A/Moscow/135/2016	2015-07-01	2016-07-01	0.7047
A/Parana/293/2016	2015-07-01	2016-07-01	0.7947
A/Parana/1142/2016	2015-07-01	2016-07-01	0.7124
A/Bangladesh/1005/2015	2015-07-01	2016-07-01	2.2218
A/Oman/5691/2015	2015-07-01	2016-07-01	1.5522
A/Bangladesh/203006/2015	2015-07-01	2016-07-01	1.2247
A/Perugia/23/2016	2015-07-01	2016-07-01	0.6041
A/Norway/2571/2015	2015-07-01	2016-07-01	1.8416
A/Alaska/153/2015	2015-07-01	2016-07-01	1.6928
A/NewYork/59/2015	2015-07-01	2016-07-01	1.7822
A/Alaska/197/2015	2015-07-01	2016-07-01	1.4983
A/Alaska/205/2015	2015-07-01	2016-07-01	1.8416
A/Alaska/253/2015	2015-07-01	2016-07-01	1.5755
A/PuertoRico/26/2015	2015-07-01	2016-07-01	2.2769
A/Victoria/455/2015	2015-07-01	2016-07-01	1.1691
A/Tennessee/3/2016	2015-07-01	2016-07-01	0.8421
A/Vermont/1/2016	2015-07-01	2016-07-01	1.0289
A/Washington/77/2015	2015-07-01	2016-07-01	1.1821
A/PuertoRico/15/2015	2015-07-01	2016-07-01	2.3504
A/Trinidad/2603/2015	2015-07-01	2016-07-01	1.2344
A/Colombia/7207/2015	2015-07-01	2016-07-01	1.1945
A/Colombia/7113/2015	2015-07-01	2016-07-01	1.3819
A/Colombia/6844/2015	2015-07-01	2016-07-01	1.5865
A/Florida/79/2015	2015-07-01	2016-07-01	1.6260
A/PuertoRico/22/2015	2015-07-01	2016-07-01	2.2017
A/Arizona/29/2015	2015-07-01	2016-07-01	1.3848
A/California/117/2015	2015-07-01	2016-07-01	1.3167
A/Norway/2587/2015	2015-07-01	2016-07-01	1.4033
A/Arizona/25/2015	2015-07-01	2016-07-01	1.9539
A/Osaka/7/2016	2015-07-01	2016-07-01	1.2954
A/Kobe/199/2016	2015-07-01	2016-07-01	1.3399
A/England/53340242/2015	2015-07-01	2016-07-01	3.5153
A/Taiwan/1067/2015	2015-07-01	2016-07-01	2.4209
A/Iceland/9348/2016	2015-07-01	2016-07-01	0.7761
A/Iceland/59/2016	2015-07-01	2016-07-01	0.8450
A/Dnipro/764/2016	2015-07-01	2016-07-01	1.0518
A/Brisbane/206/2016	2015-07-01	2016-07-01	1.8321
A/Dnipro/581/2016	2015-07-01	2016-07-01	1.4741
A/Dnipro/767/2016	2015-07-01	2016-07-01	0.9073
A/Nebraska/20/2016	2015-07-01	2016-07-01	0.7295
A/California/36/2016	2015-07-01	2016-07-01	1.3046
A/Iowa/18/2016	2015-07-01	2016-07-01	0.9118
A/Indiana/18/2016	2015-07-01	2016-07-01	1.6511
A/Colorado/40/2015	2015-07-01	2016-07-01	1.9452
A/Linkou/81/2016	2015-07-01	2016-07-01	0.9416
A/Niigata-C/39/2016	2015-07-01	2016-07-01	0.8696
A/Nevada/39/2015	2015-07-01	2016-07-01	1.2019
A/Hawaii/78/2015	2015-07-01	2016-07-01	1.2771
A/Guangdong/716/2015	2015-07-01	2016-07-01	2.1241
A/Yunnan-Wenshan/1893/2015	2015-07-01	2016-07-01	1.3116
A/Henan-Jinshui/1374/2015	2015-07-01	2016-07-01	1.9270
A/Yunnan-Linxiang/1718/2016	2015-07-01	2016-07-01	0.6382
A/Brisbane/195/2015	2015-07-01	2016-07-01	1.5989
A/Massachusetts/26/2015	2015-07-01	2016-07-01	2.0918
A/CostaRica/3677/2015	2015-07-01	2016-07-01	2.3927
A/Colorado/27/2015	2015-07-01	2016-07-01	2.1127
A/CostaRica/2744/2015	2015-07-01	2016-07-01	2.5165
A/CostaRica/3625/2015	2015-07-01	2016-07-01	2.4038
A/CostaRica/4132/2015	2015-07-01	2016-07-01	2.3081
A/CostaRica/1345/2015	2015-07-01	2016-07-01	2.7275
A/Shandong-Zhifu/1376/2015	2015-07-01	2016-07-01	2.9041
A/California/91/2015	2015-07-01	2016-07-01	4.4245
A/Moscow/156/2015	2015-07-01	2016-07-01	3.1369
A/Brisbane/197/2015	2015-07-01	2016-07-01	3.7931
A/Guangdong/12/2016	2015-07-01	2016-07-01	2.4071
A/Jiangsu-Haizhou/118/2016	2015-07-01	2016-07-01	2.5755
A/Washington/49/2015	2015-07-01	2016-07-01	5.0284
A/Montana/21/2015	2015-07-01	2016-07-01	5.7134
A/Hyogo/1041/2015	2015-07-01	2016-07-01	8.8473
A/Hawaii/61/2015	2015-07-01	2016-07-01	5.3877
A/Montana/39/2015	2015-07-01	2016-07-01	3.0496
A/Sydney/80/2016	2015-07-01	2016-07-01	2.0398
A/California/121/2015	2015-07-01	2016-07-01	3.1053
A/California/120/2016	2015-07-01	2016-07-01	1.1680
A/Shandong-Fushan/1182/2016	2015-07-01	2016-07-01	2.0499
A/Sydney/30/2016	2015-07-01	2016-07-01	2.6239
A/Newcastle/30/2016	2015-07-01	2016-07-01	1.9707
A/Newcastle/1000/2016	2015-07-01	2016-07-01	1.4773
A/NorthCarolina/44/2016	2015-07-01	2016-07-01	1.7366
A/Jiangxi-Yuehu/1299/2016	2015-07-01	2016-07-01	1.7935
A/Talca/14380/2016	2015-07-01	2016-07-01	2.3059
A/Kawasaki/57/2015	2015-07-01	2016-07-01	4.6757
A/California/41/2016	2015-07-01	2016-07-01	2.4871
A/Antananarivo/1067/2016	2015-07-01	2016-07-01	1.7895
A/Antananarivo/1067/2016-egg	2015-07-01	2016-07-01	1.7895
A/Mayotte/2104/2016	2015-07-01	2016-07-01	2.1405
A/Tanzania/2173/2016	2015-07-01	2016-07-01	1.3827
A/Mozambique/207/2016	2015-07-01	2016-07-01	2.4430
A/NorthWestTerritories/RV2424/2015	2015-07-01	2016-07-01	4.0170
A/NorthWestTerritories/RV2434/2015	2015-07-01	2016-07-01	4.1163
A/NorthWestTerritories/RV2479/2015	2015-07-01	2016-07-01	3.9830
A/NorthWestTerritories/RV2480/2015	2015-07-01	2016-07-01	3.9022
A/Sendai/76/2016	2015-07-01	2016-07-01	1.7160
A/Chongqing-Xiushantujiazumiaozuzizhi/330/2016	2015-07-01	2016-07-01	1.6717
A/NewYork/80/2016	2015-07-01	2016-07-01	1.6166
A/Kazakhstan/50/2015	2015-07-01	2016-07-01	3.9744
A/Hawaii/75/2015	2015-07-01	2016-07-01	5.1422
A/NorthCarolina/32/2015	2015-07-01	2016-07-01	5.8826
A/Illinois/19/2015	2015-07-01	2016-07-01	5.3734
A/Hyogo/2001/2015	2015-07-01	2016-07-01	5.0701
A/Florida/86/2015	2015-07-01	2016-07-01	4.6816
A/Kazakhstan/4125/2015	2015-07-01	2016-07-01	4.4032
A/Norway/2629/2015	2015-07-01	2016-07-01	4.9017
A/HongKong/1706/2016	2015-07-01	2016-07-01	1.4729
A/Congo/947/2016	2015-07-01	2016-07-01	1.4861
A/Congo/941/2016	2015-07-01	2016-07-01	1.5099
A/Vietnam/6017/2016	2015-07-01	2016-07-01	1.8730
A/Georgia/NCDC1045/2016	2015-07-01	2016-07-01	2.0713
A/Georgia/1041/2016	2015-07-01	2016-07-01	2.0585
A/Oman/4800/2016	2015-07-01	2016-07-01	1.5730
A/Texas/75/2015	2015-07-01	2016-07-01	4.2641
A/Washington/69/2015	2015-07-01	2016-07-01	3.7248
A/Fukuoka-C/17/2015	2015-07-01	2016-07-01	3.0284
A/Victoria/2/2016	2015-07-01	2016-07-01	1.6564
A/Beijing-Xicheng/1540/2016	2015-07-01	2016-07-01	2.3680
A/Singapore/INFGP-16-0739/2016	2015-07-01	2016-07-01	2.0694
A/NewHampshire/15/2016	2015-07-01	2016-07-01	2.2864
A/Louisiana/7/2016	2015-07-01	2016-07-01	2.8687
A/HongKong/50/2016-egg	2015-07-01	2016-07-01	4.1463
A/PortoAlegre/LACENRS-1013/2016	2015-07-01	2016-07-01	2.0202
A/Vietnam/6028/2016	2015-07-01	2016-07-01	1.7409
A/Texas/126/2016	2015-07-01	2016-07-01	2.4977
A/Pennsylvania/50/2015	2015-07-01	2016-07-01	4.7643
A/Neimenggu-Xilinhaote/1166/2016	2015-07-01	2016-07-01	2.8743
A/Ibaraki/63/2016	2015-07-01	2016-07-01	1.5142
A/Singapore/INFGP-16-0702/2016	2015-07-01	2016-07-01	3.0547
A/Oman/4554/2016	2015-07-01	2016-07-01	2.1907
A/Martinique/2221/2016	2015-07-01	2016-07-01	2.2964
A/Oman/SS01/2016	2015-07-01	2016-07-01	2.3581
A/HongKong/97/2016	2015-07-01	2016-07-01	4.5565
A/Delaware/49/2015	2015-07-01	2016-07-01	4.7395
A/Dnipro/579/2016	2015-07-01	2016-07-01	3.7599
A/Dnipro/582/2016	2015-07-01	2016-07-01	3.4428
A/Dnipro/769/2016	2015-07-01	2016-07-01	2.6939
A/Tokyo/16161/2016	2015-07-01	2016-07-01	2.0367
A/Sapporo/89/2016	2015-07-01	2016-07-01	1.9855
A/Singapore/INFTT-16-0143/2016	2015-07-01	2016-07-01	3.8684
A/Singapore/INFKK-16-0294/2016	2015-07-01	2016-07-01	3.3144
A/Utah/41/2016	2015-07-01	2016-07-01	2.1028
A/Arizona/67/2016	2015-07-01	2016-07-01	2.3700
A/Singapore/INFTT-16-0297/2016	2015-07-01	2016-07-01	3.4186
A/Alaska/163/2015	2015-07-01	2016-07-01	13.1063
A/Alaska/185/2015	2015-07-01	2016-07-01	11.8779
A/Alaska/232/2015-egg	2015-07-01	2016-07-01	10.4631
A/Alaska/232/2015	2015-07-01	2016-07-01	10.4840
A/Alaska/258/2015	2015-07-01	2016-07-01	8.4775
A/Niigata/970/2015	2015-07-01	2016-07-01	10.1173
A/Washington/73/2015	2015-07-01	2016-07-01	10.0849
A/Washington/72/2015	2015-07-01	2016-07-01	9.9177
A/Wisconsin/87/2015	2015-07-01	2016-07-01	7.7495
A/Ontario/RV2377/2015	2015-07-01	2016-07-01	9.0786
A/PuertoRico/33/2015	2015-07-01	2016-07-01	9.3149
A/Washington/61/2015	2015-07-01	2016-07-01	7.7695
A/Washington/60/2015	2015-07-01	2016-07-01	7.7475
A/Kanagawa/196/2016	2015-07-01	2016-07-01	2.4205
A/Texas/177/2016	2015-07-01	2016-07-01	1.9120
A/Minnesota/47/2015	2015-07-01	2016-07-01	7.2220
A/Washington/57/2015	2015-07-01	2016-07-01	7.7389
A/Ontario/RV2414/2015	2015-07-01	2016-07-01	7.4836
A/Idaho/28/2015	2015-07-01	2016-07-01	6.6056
A/Idaho/31/2015	2015-07-01	2016-07-01	6.3982
A/Singapore/INFTT-16-0224/2016	2015-07-01	2016-07-01	4.1265
A/Hyogo/1091/2016	2015-07-01	2016-07-01	4.5983
A/Massachusetts/26/2016	2015-07-01	2016-07-01	3.5881
A/Jordan/20455/2016	2015-07-01	2016-07-01	2.8587
A/Oman/5080/2016	2015-07-01	2016-07-01	2.2626
A/India/7925/2016	2015-07-01	2016-07-01	1.9205
A/Minnesota/71/2016	2015-07-01	2016-07-01	1.7715
A/Guangdong-Zhongshan/1215/2016	2015-07-01	2016-07-01	3.5720
A/Chiba-C/86/2016	2015-07-01	2016-07-01	3.3756
A/Vietnam/6018/2016	2015-07-01	2016-07-01	3.3014
A/Singapore/Infimh-16-0019/2016	2015-07-01	2016-07-01	2.3204
A/Singapore/Infimh-16-0019/2016-egg	2015-07-01	2016-07-01	2.3204
A/Hawaii/54/2016	2015-07-01	2016-07-01	2.7621
A/Hawaii/58/2016	2015-07-01	2016-07-01	2.2516
A/Argentina/943/2016	2015-07-01	2016-07-01	2.7452
A/Tochigi/16153/2016	2015-07-01	2016-07-01	2.3179
A/Nonthaburi/183/2016	2015-07-01	2016-07-01	2.6152
A/Azerbaijan/899/2016	2015-07-01	2016-07-01	2.3749
A/Florida/68/2016	2015-07-01	2016-07-01	2.3611
A/Bangladesh/4017/2016	2015-07-01	2016-07-01	2.3238
A/Vietnam/6021/2016	2015-07-01	2016-07-01	2.1960
A/Michigan/78/2016	2015-07-01	2016-07-01	2.0502
A/Taiwan/340/2016	2015-07-01	2016-07-01	2.8709
A/Guadeloupe/7129/2016	2015-07-01	2016-07-01	1.8466
A/Vietnam/6046/2016	2015-07-01	2016-07-01	1.5621
A/HongKong/1704/2016	2015-07-01	2016-07-01	1.7909
A/Canberra/7/2016	2015-07-01	2016-07-01	2.2516
A/Singapore/INFGP-16-0102/2016	2015-07-01	2016-07-01	3.3272
A/Georgia/3/2016	2015-07-01	2016-07-01	3.5841
A/Shizuoka/32/2015	2015-07-01	2016-07-01	5.6975
A/Wakayama/4/2016	2015-07-01	2016-07-01	3.5172
A/Shizuoka/34/2015	2015-07-01	2016-07-01	5.6888
A/Wyoming/15/2016	2015-07-01	2016-07-01	2.4182
A/Wyoming/22/2016	2015-07-01	2016-07-01	2.0484
A/Indiana/10/2016	2015-07-01	2016-07-01	3.6240
A/Heilongjiang-Yichun/1634/2016	2015-07-01	2016-07-01	1.8737
A/Singapore/INFKK-16-0105/2016	2015-07-01	2016-07-01	2.9005
A/Utah/42/2016	2015-07-01	2016-07-01	1.7856
A/Connecticut/27/2016	2015-07-01	2016-07-01	2.5241
A/England/62440422/2016	2015-07-01	2016-07-01	1.6270
A/NewYork/77/2016	2015-07-01	2016-07-01	2.1430
A/NorthCarolina/3/2016	2015-07-01	2016-07-01	3.0852
A/NorthCarolina/4/2016	2015-07-01	2016-07-01	3.0642
A/NewYork/71/2015	2015-07-01	2016-07-01	4.9409
A/Sapporo/80/2016	2015-07-01	2016-07-01	2.1325
A/NewYork/79/2015	2015-07-01	2016-07-01	3.8351
A/Connecticut/7/2016	2015-07-01	2016-07-01	3.2366
A/Mayotte/2107/2016	2015-07-01	2016-07-01	2.7236
A/Oman/4726/2016	2015-07-01	2016-07-01	2.0387
A/Norway/3806/2016	2015-07-01	2016-07-01	1.7865
A/Norway/3806/2016-egg	2015-07-01	2016-07-01	1.7865
A/Iowa/22/2016	2015-07-01	2016-07-01	1.7880
A/Guangdong-Maonan/1173/2017	2016-07-01	2017-07-01	0.3998
A/Guatemala/12432/2017	2016-07-01	2017-07-01	0.3886
A/Uganda/2447/2016	2016-07-01	2017-07-01	0.3326
A/Kansas/7/2017	2016-07-01	2017-07-01	0.4228
A/Honduras/9489/2016	2016-07-01	2017-07-01	0.5898
A/Bolivia/2315/2016	2016-07-01	2017-07-01	0.3396
A/Missouri/18/2016	2016-07-01	2017-07-01	0.2931
A/Missouri/16/2016	2016-07-01	2017-07-01	0.2544
A/Missouri/17/2016	2016-07-01	2017-07-01	0.2514
A/Roraima/144714-IEC/2016	2016-07-01	2017-07-01	0.4534
A/Roraima/144238-IEC/2016	2016-07-01	2017-07-01	0.4979
A/Roraima/144096-IEC/2016	2016-07-01	2017-07-01	0.5213
A/California/122/2016	2016-07-01	2017-07-01	0.5582
A/Wellington/4/2016	2016-07-01	2017-07-01	0.8077
A/Alberta/RV3102/2016	2016-07-01	2017-07-01	0.6468
A/NewZealand/875/2016	2016-07-01	2017-07-01	0.6382
A/Maine/21/2016	2016-07-01	2017-07-01	0.6761
A/Hawaii/104/2016	2016-07-01	2017-07-01	0.8063
A/California/210/2016	2016-07-01	2017-07-01	0.7933
A/California/130/2016	2016-07-01	2017-07-01	1.2966
A/California/212/2016	2016-07-01	2017-07-01	0.8698
A/California/26/2017	2016-07-01	2017-07-01	0.7388
A/Hawaii/67/2016	2016-07-01	2017-07-01	0.9156
A/NewZealand/858/2016	2016-07-01	2017-07-01	0.7863
A/NewZealand/2465/2016	2016-07-01	2017-07-01	0.7660
A/Virginia/61/2016	2016-07-01	2017-07-01	0.8204
A/SouthAuckland/23/2016	2016-07-01	2017-07-01	1.4259
A/PuertoRico/8/2016	2016-07-01	2017-07-01	1.1251
A/NewZealand/1933/2016	2016-07-01	2017-07-01	0.9556
A/NewZealand/779/2016	2016-07-01	2017-07-01	0.8411
A/NewZealand/889/2016	2016-07-01	2017-07-01	0.8216
A/NewZealand/829/2016	2016-07-01	2017-07-01	1.1523
A/Brisbane/317/2016	2016-07-01	2017-07-01	0.6647
A/NewZealand/678/2016	2016-07-01	2017-07-01	1.1270
A/Henan-Shihe/1212/2017	2016-07-01	2017-07-01	0.3995
A/NewYork/84/2016	2016-07-01	2017-07-01	0.5144
A/NewYork/85/2016	2016-07-01	2017-07-01	0.5144
A/NewYork/81/2016	2016-07-01	2017-07-01	0.5094
A/NewYork/82/2016	2016-07-01	2017-07-01	0.5094
A/NewYork/94/2016	2016-07-01	2017-07-01	0.6821
A/Ecuador/6675/2017	2016-07-01	2017-07-01	0.8653
A/Louisiana/23/2017	2016-07-01	2017-07-01	0.6941
A/NewYork/88/2016	2016-07-01	2017-07-01	1.4407
A/NewYork/89/2016	2016-07-01	2017-07-01	1.3298
A/NewYork/93/2016	2016-07-01	2017-07-01	1.2588
A/NewYork/96/2016	2016-07-01	2017-07-01	1.1992
A/NewYork/95/2016	2016-07-01	2017-07-01	1.2239
A/NewYork/90/2016	2016-07-01	2017-07-01	2.5140
A/Connecticut/15/2017	2016-07-01	2017-07-01	0.8225
A/NewYork/91/2016	2016-07-01	2017-07-01	2.3765
A/NewYork/92/2016	2016-07-01	2017-07-01	2.3765
A/Delaware/12/2017	2016-07-01	2017-07-01	1.3158
A/Wisconsin/313/2017	2016-07-01	2017-07-01	0.9058
A/Virginia/69/2016	2016-07-01	2017-07-01	1.7236
A/Virginia/5/2017	2016-07-01	2017-07-01	1.6114
A/NewHampshire/19/2017	2016-07-01	2017-07-01	1.0295
A/Pennsylvania/15/2017	2016-07-01	2017-07-01	1.3123
A/NewYork/98/2016	2016-07-01	2017-07-01	3.1092
A/NewYork/99/2016	2016-07-01	2017-07-01	3.0670
A/Delaware/11/2017	2016-07-01	2017-07-01	1.9750
A/Delaware/22/2017	2016-07-01	2017-07-01	1.5581
A/Maryland/35/2017	2016-07-01	2017-07-01	1.3061
A/Michigan/262/2017	2016-07-01	2017-07-01	1.1574
A/Michigan/263/2017	2016-07-01	2017-07-01	1.1417
A/Georgia/8/2017	2016-07-01	2017-07-01	1.7091
A/Alabama/18/2017	2016-07-01	2017-07-01	1.3445
A/Alabama/20/2017	2016-07-01	2017-07-01	1.3445
A/Texas/71/2017	2016-07-01	2017-07-01	1.7535
A/Washington/289/2017	2016-07-01	2017-07-01	1.5853
A/Wisconsin/46/2017	2016-07-01	2017-07-01	1.6128
A/Maryland/29/2017	2016-07-01	2017-07-01	1.8925
A/Delaware/25/2017	2016-07-01	2017-07-01	1.5967
A/Delaware/24/2017	2016-07-01	2017-07-01	1.6077
A/Kenya/114/2016	2016-07-01	2017-07-01	0.3807
A/Vietnam/6038/2016	2016-07-01	2017-07-01	0.3747
A/Mie/27/2016	2016-07-01	2017-07-01	0.3483
A/Vietnam/16018/2016	2016-07-01	2017-07-01	0.3856
A/Vietnam/16020/2016	2016-07-01	2017-07-01	0.3805
A/Bolivia/1770/2016	2016-07-01	2017-07-01	0.3692
A/AltoHospicio/50992/2016	2016-07-01	2017-07-01	0.0780
A/Ohio/31/2016	2016-07-01	2017-07-01	0.3970
A/Peru/1216/2016	2016-07-01	2017-07-01	0.3895
A/Peru/1416/2016	2016-07-01	2017-07-01	0.4201
A/Peru/2716/2016	2016-07-01	2017-07-01	0.4266
A/Peru/8316/2016	2016-07-01	2017-07-01	0.4365
A/Talca/62161/2016	2016-07-01	2017-07-01	0.2870
A/Hawaii/62/2016	2016-07-01	2017-07-01	0.4465
A/Hawaii/61/2016	2016-07-01	2017-07-01	0.3893
A/Ontario/RV3123/2016	2016-07-01	2017-07-01	0.6295
A/Texas/181/2016	2016-07-01	2017-07-01	0.7500
A/Texas/180/2016	2016-07-01	2017-07-01	0.7614
A/Texas/184/2016	2016-07-01	2017-07-01	0.7468
A/Texas/183/2016	2016-07-01	2017-07-01	0.7468
A/Montana/45/2016	2016-07-01	2017-07-01	0.9211
A/Louisiana/24/2016	2016-07-01	2017-07-01	0.7142
A/Florida/76/2016	2016-07-01	2017-07-01	0.8508
A/Pennsylvania/86/2016	2016-07-01	2017-07-01	0.8765
A/Wisconsin/74/2016	2016-07-01	2017-07-01	1.0912
A/BritishColumbia/RV3154/2016	2016-07-01	2017-07-01	0.7343
A/Nevada/37/2016	2016-07-01	2017-07-01	0.7756
A/Lund/7/2016	2016-07-01	2017-07-01	0.7461
A/Florida/70/2016	2016-07-01	2017-07-01	0.8989
A/Wisconsin/73/2016	2016-07-01	2017-07-01	0.9050
A/Hawaii/64/2016	2016-07-01	2017-07-01	0.8470
A/Scotland/63440574/2016	2016-07-01	2017-07-01	0.7463
A/Texas/182/2016	2016-07-01	2017-07-01	0.7170
A/Portugal/SU11/2016	2016-07-01	2017-07-01	0.6886
A/Texas/55/2017	2016-07-01	2017-07-01	0.9217
A/Algeria/62/2016	2016-07-01	2017-07-01	1.2686
A/Cameroon/8230/2016	2016-07-01	2017-07-01	1.8607
A/Kenya/5/2017	2016-07-01	2017-07-01	0.8892
A/Tanzania/2487/2017	2016-07-01	2017-07-01	0.7796
A/Kilifi/120/2017	2016-07-01	2017-07-01	1.2579
A/Florida/11/2017	2016-07-01	2017-07-01	0.9926
A/Kazakhstan/6690/2016	2016-07-01	2017-07-01	1.5832
A/NewZealand/671/2017	2016-07-01	2017-07-01	0.7185
A/Novosibirsk/47/2017	2016-07-01	2017-07-01	1.1748
A/Maldives/175/2017	2016-07-01	2017-07-01	1.3305
A/Maldives/158/2017	2016-07-01	2017-07-01	1.3642
A/Maldives/505/2017	2016-07-01	2017-07-01	1.1942
A/Cameroon/16v-9232/2016	2016-07-01	2017-07-01	2.2956
A/Cameroon/7086/2016	2016-07-01	2017-07-01	2.6501
A/Cameroon/7289/2016	2016-07-01	2017-07-01	2.4212
A/Cameroon/9024/2016	2016-07-01	2017-07-01	1.8078
A/Cameroon/7282/2016	2016-07-01	2017-07-01	2.8005
A/Cameroon/6939/2016	2016-07-01	2017-07-01	2.5826
A/Cameroon/6284/2016	2016-07-01	2017-07-01	3.2596
A/Cameroon/16v-9267/2016	2016-07-01	2017-07-01	1.9240
A/Suriname/2017/2017	2016-07-01	2017-07-01	1.3419
A/Kazakhstan/126/2017	2016-07-01	2017-07-01	1.8765
A/Maine/11/2017	2016-07-01	2017-07-01	1.7373
A/Maldives/52/2017	2016-07-01	2017-07-01	1.9527
A/Kazakhstan/2/2017	2016-07-01	2017-07-01	1.5578
A/Darwin/1004/2017	2016-07-01	2017-07-01	1.7782
A/HongKong/2271/2017	2016-07-01	2017-07-01	1.3058
A/Alaska/29/2017	2016-07-01	2017-07-01	1.3313
A/Iran/57113/2016	2016-07-01	2017-07-01	2.2933
A/Lebanon/2187/2016	2016-07-01	2017-07-01	1.6676
A/Kaliningrad/21/2017	2016-07-01	2017-07-01	1.2910
A/Lao/3008/2016	2016-07-01	2017-07-01	4.2860
A/Nakhonphanom/410/2016	2016-07-01	2017-07-01	3.3961
A/HongKong/123/2017	2016-07-01	2017-07-01	2.2999
A/Phetchaburi/408/2016	2016-07-01	2017-07-01	3.3961
A/Kanagawa/ZC1603/2016	2016-07-01	2017-07-01	3.3747
A/Voronezh/1/2016	2016-07-01	2017-07-01	2.6588
A/Louisiana/35/2016	2016-07-01	2017-07-01	2.4391
A/Lao/3286/2016	2016-07-01	2017-07-01	4.0012
A/Lao/3223/2016	2016-07-01	2017-07-01	4.1118
A/Ayutthaya/422/2016	2016-07-01	2017-07-01	3.3271
A/Lao/3158/2016	2016-07-01	2017-07-01	4.1480
A/Lao/4447/2016	2016-07-01	2017-07-01	2.6956
A/Singapore/TT1370/2016	2016-07-01	2017-07-01	3.0523
A/Jiangxi-Jizhou/1488/2017	2016-07-01	2017-07-01	1.0367
A/Hawaii/105/2016	2016-07-01	2017-07-01	2.6481
A/Newcastle/12/2017	2016-07-01	2017-07-01	2.4021
A/Barbados/1005/2017	2016-07-01	2017-07-01	2.2594
A/Iowa/45/2016	2016-07-01	2017-07-01	2.9020
A/Pennsylvania/93/2016	2016-07-01	2017-07-01	4.0624
A/Iowa/17/2017	2016-07-01	2017-07-01	1.7880
A/Delaware/9/2017	2016-07-01	2017-07-01	2.2061
A/Oklahoma/14/2017	2016-07-01	2017-07-01	1.9685
A/Alaska/31/2017	2016-07-01	2017-07-01	1.1552
A/Jiangxi-Donghu/1850/2017	2016-07-01	2017-07-01	1.3819
A/SouthAustralia/73/2017	2016-07-01	2017-07-01	1.7225
A/Florida/78/2016	2016-07-01	2017-07-01	3.0262
A/California/135/2016	2016-07-01	2017-07-01	2.8660
A/SaudiArabia/192516/2016	2016-07-01	2017-07-01	3.3791
A/England/70960256/2017	2016-07-01	2017-07-01	1.3207
A/Cameroon/16v-9257/2016	2016-07-01	2017-07-01	3.0632
A/Antananarivo/1998/2017	2016-07-01	2017-07-01	1.1695
A/Antananarivo/2450/2017	2016-07-01	2017-07-01	1.0469
A/Toamasina/2755/2017	2016-07-01	2017-07-01	0.9625
A/NosyBe/2222/2017	2016-07-01	2017-07-01	1.1653
A/Pernambuco/145843-IEC/2017	2016-07-01	2017-07-01	1.6532
A/Kenya/1/2017	2016-07-01	2017-07-01	1.8727
A/Krasnoyarsk/1437/2017	2016-07-01	2017-07-01	1.7265
A/Kyrgyzstan/15S/2016	2016-07-01	2017-07-01	3.3236
A/Samara/7/2017	2016-07-01	2017-07-01	1.6693
A/Calama/56093/2017	2016-07-01	2017-07-01	1.0833
A/Bolivia/848/2017	2016-07-01	2017-07-01	1.5391
A/Samara/6/2017	2016-07-01	2017-07-01	1.8399
A/Yaroslavl/48-T/2017	2016-07-01	2017-07-01	2.5479
A/Brazil/6863/2017	2016-07-01	2017-07-01	2.1860
A/Tanzania/4355/2017	2016-07-01	2017-07-01	1.7991
A/Tanzania/744/2017	2016-07-01	2017-07-01	1.8951
A/Tanzania/2527/2017	2016-07-01	2017-07-01	1.6369
A/Kazakhstan/19/2017	2016-07-01	2017-07-01	2.1632
A/Indonesia/Nihrd-Plb499/2017	2016-07-01	2017-07-01	1.9723
A/Kosovo/915/2016	2016-07-01	2017-07-01	4.1702
A/Diyarbakir/1724/2016	2016-07-01	2017-07-01	4.3146
A/Yaroslavl/160/2016	2016-07-01	2017-07-01	3.9481
A/Yaroslavl/164/2016	2016-07-01	2017-07-01	3.6862
A/Bangladesh/3028/2017	2016-07-01	2017-07-01	1.7688
A/Tunisia/2476/2017	2016-07-01	2017-07-01	2.0342
A/Virginia/3/2017	2016-07-01	2017-07-01	2.8660
A/England/65180251/2016	2016-07-01	2017-07-01	3.0669
A/Phuket/421/2016	2016-07-01	2017-07-01	0.3554
A/Antsirabe/3541/2016	2016-07-01	2017-07-01	0.4852
A/Bahrain/786/2016	2016-07-01	2017-07-01	1.2408
A/NewYork/86/2016	2016-07-01	2017-07-01	1.4712
A/Dnipro/245/2017	2016-07-01	2017-07-01	0.7198
A/California/149/2016	2016-07-01	2017-07-01	0.9544
A/California/146/2016	2016-07-01	2017-07-01	0.9544
A/California/148/2016	2016-07-01	2017-07-01	0.9544
A/Kentucky/29/2016	2016-07-01	2017-07-01	1.5148
A/NewJersey/1/2017	2016-07-01	2017-07-01	1.2830
A/SouthCarolina/4/2017	2016-07-01	2017-07-01	1.7522
A/SouthCarolina/13/2017	2016-07-01	2017-07-01	1.1227
A/PuertoRico/12/2016	2016-07-01	2017-07-01	2.7684
A/WestVirginia/18/2017	2016-07-01	2017-07-01	1.0347
A/PuertoRico/11/2016	2016-07-01	2017-07-01	2.7684
A/Florida/23/2017	2016-07-01	2017-07-01	1.2358
A/Antananarivo/1630/2017	2016-07-01	2017-07-01	1.1124
