strain	season_start	season_end	lbi
A/Vietnam/Lisn131/2017	2017-07-01	2018-07-01	1.7508
A/Brisbane/196/2017	2017-07-01	2018-07-01	1.0350
A/Myanmar/17M175/2017	2017-07-01	2018-07-01	1.8063
A/Pakistan/231/2017	2017-07-01	2018-07-01	1.5516
A/Moscow/184/2018	2017-07-01	2018-07-01	0.6994
A/Afghanistan/2058/2018	2017-07-01	2018-07-01	0.9778
A/Afghanistan/435/2017	2017-07-01	2018-07-01	1.3750
A/Afghanistan/616/2017	2017-07-01	2018-07-01	1.2443
A/Afghanistan/833/2017	2017-07-01	2018-07-01	1.1267
A/Phetchaburi/104/2018	2017-07-01	2018-07-01	0.6739
A/Vietnam/GHS180004/2018	2017-07-01	2018-07-01	1.1474
A/Brisbane/207/2017	2017-07-01	2018-07-01	1.2282
A/Brisbane/201/2017	2017-07-01	2018-07-01	1.3752
A/NewZealand/2391/2017	2017-07-01	2018-07-01	2.1658
A/NewZealand/2380/2017	2017-07-01	2018-07-01	1.9603
A/NewZealand/2379/2017	2017-07-01	2018-07-01	1.9603
A/Colombia/6187/2017	2017-07-01	2018-07-01	1.6945
A/Victoria/653/2017	2017-07-01	2018-07-01	2.6335
A/Victoria/653/2017-egg	2017-07-01	2018-07-01	2.6644
A/Perth/331/2017	2017-07-01	2018-07-01	1.7177
A/NewZealand/2267/2017	2017-07-01	2018-07-01	1.9879
A/England/73520490/2017	2017-07-01	2018-07-01	2.4806
A/Trang/2627/2017	2017-07-01	2018-07-01	1.6154
A/Myanmar/18MI027/2018	2017-07-01	2018-07-01	0.9177
A/Myanmar/18MI026/2018	2017-07-01	2018-07-01	0.9177
A/Myanmar/18MI025/2018	2017-07-01	2018-07-01	0.9177
A/Slovenia/2269/2017	2017-07-01	2018-07-01	2.7382
A/Rabat/1229/2018	2017-07-01	2018-07-01	1.3571
A/Gyeongbuk/1039/2018	2017-07-01	2018-07-01	1.5021
A/Nonthaburi/53/2018	2017-07-01	2018-07-01	1.6056
A/Seoul/1287/2018	2017-07-01	2018-07-01	1.4906
A/Canterbury/5/2018	2017-07-01	2018-07-01	1.1769
A/HongKong/639/2018	2017-07-01	2018-07-01	1.1602
A/Dnipro/408/2018	2017-07-01	2018-07-01	1.1671
A/Iceland/88/2018	2017-07-01	2018-07-01	1.0179
A/Maldives/1438/2017	2017-07-01	2018-07-01	2.2359
A/Tunis/12773/2017	2017-07-01	2018-07-01	2.0875
A/Macau/600817/2018	2017-07-01	2018-07-01	1.7163
A/Vietnam/GHS890/2017	2017-07-01	2018-07-01	4.2854
A/Cambodia/1054/2017	2017-07-01	2018-07-01	2.5766
A/Gyeongnam/1135/2018	2017-07-01	2018-07-01	1.5721
A/Niigata-C/21/2018	2017-07-01	2018-07-01	1.3181
A/Xinjiang-Midong/1633/2017	2017-07-01	2018-07-01	1.0533
A/Bangkok/95/2018	2017-07-01	2018-07-01	0.8733
A/DistrictOfColumbia/18/2018	2017-07-01	2018-07-01	0.7977
A/Osaka/176/2017	2017-07-01	2018-07-01	2.7875
A/SouthAustralia/267/2017	2017-07-01	2018-07-01	1.3244
A/Iceland/90/2018	2017-07-01	2018-07-01	0.6897
A/Vologda/RII-01/2018	2017-07-01	2018-07-01	0.9476
A/Vologda/RII-3M/2018	2017-07-01	2018-07-01	0.8810
A/Lao/4957/2017	2017-07-01	2018-07-01	1.1481
A/Lao/2901/2017	2017-07-01	2018-07-01	2.3503
A/Lao/3894/2017	2017-07-01	2018-07-01	1.7350
A/Lao/3819/2017	2017-07-01	2018-07-01	1.8068
A/Lao/3825/2017	2017-07-01	2018-07-01	1.8068
A/Kawasaki/128/2017	2017-07-01	2018-07-01	2.4937
A/Nagano/2742/2017	2017-07-01	2018-07-01	1.3162
A/Oman/1759/2018	2017-07-01	2018-07-01	0.9319
A/Maldives/1471/2017	2017-07-01	2018-07-01	1.7670
A/Oman/3356/2018	2017-07-01	2018-07-01	0.9701
A/SaudiArabia/A10007503/2018	2017-07-01	2018-07-01	1.0115
A/Oman/5101/2017	2017-07-01	2018-07-01	2.0290
A/Madagascar/424/2018	2017-07-01	2018-07-01	1.0258
A/Egypt/293/2018	2017-07-01	2018-07-01	1.2101
A/India/9927/2017	2017-07-01	2018-07-01	1.9653
A/Bangladesh/3007/2017	2017-07-01	2018-07-01	2.9981
A/Bangladesh/2/2017	2017-07-01	2018-07-01	2.9967
A/Egypt/460/2018	2017-07-01	2018-07-01	1.4001
A/Ayutthaya/93/2018	2017-07-01	2018-07-01	1.6353
A/Oman/3329/2018	2017-07-01	2018-07-01	0.7679
A/India/4667/2018	2017-07-01	2018-07-01	1.0569
A/India/4662/2018	2017-07-01	2018-07-01	1.0464
A/Maldives/1428/2017	2017-07-01	2018-07-01	1.8993
A/Vladimir/191/2018	2017-07-01	2018-07-01	0.9090
A/India/989/2017	2017-07-01	2018-07-01	3.0913
A/India/9944/2017	2017-07-01	2018-07-01	2.4743
A/Stockholm/44/2017	2017-07-01	2018-07-01	2.3435
A/Chanthaburi/108/2018	2017-07-01	2018-07-01	0.9474
A/Brisbane/67/2018	2017-07-01	2018-07-01	0.9857
A/HongKong/1078/2018	2017-07-01	2018-07-01	1.0367
A/HongKong/1130/2018	2017-07-01	2018-07-01	0.9848
A/HongKong/1110/2018	2017-07-01	2018-07-01	1.0259
A/HongKong/1077/2018	2017-07-01	2018-07-01	1.0471
A/Oman/3340/2018	2017-07-01	2018-07-01	0.8321
A/FrancheComte/1802/2018	2017-07-01	2018-07-01	0.9566
A/Oman/3372/2018	2017-07-01	2018-07-01	0.8160
A/Oman/3542/2018	2017-07-01	2018-07-01	1.1577
A/Palestine/4JN2018/2018	2017-07-01	2018-07-01	1.7161
A/Oman/1449/2018	2017-07-01	2018-07-01	1.8916
A/Algeria/418/2018	2017-07-01	2018-07-01	2.4646
A/Santiago/30143/2018	2017-07-01	2018-07-01	1.4855
A/Lipetsk/129/2018	2017-07-01	2018-07-01	1.5960
A/Brisbane/64/2018	2017-07-01	2018-07-01	1.2233
A/Brisbane/60/2018	2017-07-01	2018-07-01	1.2655
A/Santiago/37932/2018	2017-07-01	2018-07-01	1.4573
A/Santiago/34507/2018	2017-07-01	2018-07-01	1.6737
A/Santiago/38092/2018	2017-07-01	2018-07-01	1.5776
A/Santiago/38879/2018	2017-07-01	2018-07-01	1.5651
A/Bolivia/922/2018	2017-07-01	2018-07-01	1.2961
A/Meknes/1299/2018	2017-07-01	2018-07-01	2.0567
A/Hawaii/35/2018	2017-07-01	2018-07-01	1.8553
A/Lyon/1332/2018	2017-07-01	2018-07-01	2.2275
A/ClermontFerrand/1459/2018	2017-07-01	2018-07-01	2.1049
A/LaRioja/2202/2018	2017-07-01	2018-07-01	1.9805
A/LaRioja/2192/2018	2017-07-01	2018-07-01	2.4760
A/Qatar/10-VI-18-0023192/2018	2017-07-01	2018-07-01	2.0042
A/Bangladesh/156/2018	2017-07-01	2018-07-01	2.3056
A/Bangladesh/155/2018	2017-07-01	2018-07-01	2.8328
A/Bangladesh/683/2018	2017-07-01	2018-07-01	1.2580
A/SouthAfrica/R07360/2017	2017-07-01	2018-07-01	4.7011
A/Beijing-Huairou/1557/2018	2017-07-01	2018-07-01	1.4490
A/Wisconsin/327/2017	2017-07-01	2018-07-01	4.3341
A/Jilin-Yanji/1229/2018	2017-07-01	2018-07-01	1.5461
A/StPetersburg/RII-475/2018	2017-07-01	2018-07-01	1.2219
A/NizhnyNovgorod/2372/2018	2017-07-01	2018-07-01	1.6054
A/Darwin/1006/2018	2017-07-01	2018-07-01	2.0852
A/Darwin/1001/2018	2017-07-01	2018-07-01	2.1720
A/Tianjin-Nankai/17/2018	2017-07-01	2018-07-01	2.2379
A/India/4612/2018	2017-07-01	2018-07-01	2.4069
A/Egypt/278/2018	2017-07-01	2018-07-01	2.5742
A/AbuDhabi/218/2017	2017-07-01	2018-07-01	2.9252
A/Pakistan/197/2017	2017-07-01	2018-07-01	5.2044
A/Pakistan/198/2017	2017-07-01	2018-07-01	5.2401
A/Jamaica/6191/2018	2017-07-01	2018-07-01	1.3834
A/Maldives/941/2018	2017-07-01	2018-07-01	1.6093
A/Maldives/343/2018	2017-07-01	2018-07-01	1.8860
A/Maldives/462/2018	2017-07-01	2018-07-01	1.9839
A/Maldives/993/2018	2017-07-01	2018-07-01	1.7294
A/Maldives/340/2018	2017-07-01	2018-07-01	2.1233
A/Maldives/1001/2018	2017-07-01	2018-07-01	1.6661
A/Maldives/931/2018	2017-07-01	2018-07-01	1.7705
A/Maldives/657/2018	2017-07-01	2018-07-01	1.8918
A/Maldives/386/2018	2017-07-01	2018-07-01	1.9838
A/Maldives/810/2018	2017-07-01	2018-07-01	1.8457
A/Kenya/154/2018	2018-07-01	2019-07-01	0.3634
A/Minnesota/40/2018	2018-07-01	2019-07-01	0.3786
A/Kenya/159/2018	2018-07-01	2019-07-01	0.3618
A/Kenya/156/2018	2018-07-01	2019-07-01	0.5280
A/Kenya/160/2018	2018-07-01	2019-07-01	0.5089
A/Kenya/115/2019	2018-07-01	2019-07-01	0.5279
A/Kenya/117/2019	2018-07-01	2019-07-01	0.5253
A/Kenya/109/2019	2018-07-01	2019-07-01	0.5582
A/Kenya/119/2019	2018-07-01	2019-07-01	0.5105
A/Kobe/18479/2018	2018-07-01	2019-07-01	0.4359
A/Singapore/EN0298/2019	2018-07-01	2019-07-01	0.4141
A/Yokohama/112/2018	2018-07-01	2019-07-01	0.4390
A/TimorLeste/3/2019	2018-07-01	2019-07-01	0.4852
A/Victoria/912/2018	2018-07-01	2019-07-01	0.5964
A/Singapore/TT0754/2018	2018-07-01	2019-07-01	1.1379
A/TimorLeste/96/2019	2018-07-01	2019-07-01	0.5303
A/TimorLeste/39/2019	2018-07-01	2019-07-01	0.5096
A/Malaysia/RP4242/2018	2018-07-01	2019-07-01	0.7636
A/Neimenggu-Alashanzuoqi/123/2019	2018-07-01	2019-07-01	0.3626
A/Congo/422/2018	2018-07-01	2019-07-01	0.3014
A/Congo/416/2018	2018-07-01	2019-07-01	0.3115
A/Congo/717/2018	2018-07-01	2019-07-01	0.3316
A/Ghana/758/2018	2018-07-01	2019-07-01	0.5763
A/CoteDIvoire/359/2019	2018-07-01	2019-07-01	0.4206
A/Jiangsu-Quanshan/11727/2018	2018-07-01	2019-07-01	0.3998
A/Perth/1008/2018	2018-07-01	2019-07-01	0.6366
A/Bolivia/3899/2018	2018-07-01	2019-07-01	0.5848
A/Ohio/23/2018	2018-07-01	2019-07-01	0.6783
A/Dakar/10/2018	2018-07-01	2019-07-01	0.6874
A/Colorado/10/2019	2018-07-01	2019-07-01	0.9889
A/Oregon/22/2019	2018-07-01	2019-07-01	0.7325
A/Nevada/30/2019	2018-07-01	2019-07-01	0.6336
A/SouthDakota/60/2018	2018-07-01	2019-07-01	1.3071
A/Dakar/14/2018	2018-07-01	2019-07-01	0.8621
A/Israel/133/2018	2018-07-01	2019-07-01	0.7286
A/Israel/10422/2018	2018-07-01	2019-07-01	0.5738
A/Guatemala/974/2018	2018-07-01	2019-07-01	0.5887
A/PuntaArenas/108822/2018	2018-07-01	2019-07-01	1.1010
A/Bolivia/3906/2018	2018-07-01	2019-07-01	1.9602
A/Iquique/96295/2018	2018-07-01	2019-07-01	1.4423
A/WestVirginia/32/2019	2018-07-01	2019-07-01	0.8008
A/Vermont/11/2019	2018-07-01	2019-07-01	0.9900
A/Vermont/14/2019	2018-07-01	2019-07-01	0.9700
A/Paraguay/1838/2018	2018-07-01	2019-07-01	3.4296
A/Macedonia/1402/2019	2018-07-01	2019-07-01	1.0497
A/Santiago/103161/2018	2018-07-01	2019-07-01	1.9919
A/Paris/2538/2018	2018-07-01	2019-07-01	1.8821
A/PuntaArenas/102705/2018	2018-07-01	2019-07-01	1.9341
A/Santiago/103167/2018	2018-07-01	2019-07-01	1.9068
A/Santiago/103008/2018	2018-07-01	2019-07-01	1.9068
A/Beijing/2019-15554/2018	2018-07-01	2019-07-01	1.7892
A/Tetouan/671/2019	2018-07-01	2019-07-01	1.4707
A/England/222/2019	2018-07-01	2019-07-01	1.2527
A/England/157/2019	2018-07-01	2019-07-01	1.5522
A/Paris/2511/2018	2018-07-01	2019-07-01	2.5709
A/Palermo/13/2019	2018-07-01	2019-07-01	1.4885
A/Paris/2572/2018	2018-07-01	2019-07-01	2.6431
A/England/192180596/2019	2018-07-01	2019-07-01	1.0464
A/England/192180594/2019	2018-07-01	2019-07-01	1.0824
A/Lyon/CHU/R190377/2019	2018-07-01	2019-07-01	2.1523
A/Lyon/95/2019	2018-07-01	2019-07-01	2.1387
A/SouthAfrica/R06917/2019	2018-07-01	2019-07-01	1.1241
A/SouthAfrica/R05121/2019	2018-07-01	2019-07-01	1.3387
A/SouthAfrica/R06404/2019	2018-07-01	2019-07-01	1.2110
A/SouthAfrica/R06867/2019	2018-07-01	2019-07-01	1.1741
A/Brest/2001/2019	2018-07-01	2019-07-01	1.4631
A/Brest/1998/2019	2018-07-01	2019-07-01	1.4962
A/Paris/2544/2018	2018-07-01	2019-07-01	3.0548
A/Hessen/42/2019	2018-07-01	2019-07-01	1.8505
A/Brest/1999/2019	2018-07-01	2019-07-01	1.4300
A/Connecticut/6/2019	2018-07-01	2019-07-01	1.4896
A/Georgia/43/2018	2018-07-01	2019-07-01	1.7060
A/Colombia/3977/2019	2018-07-01	2019-07-01	1.0535
A/Georgia/44/2018	2018-07-01	2019-07-01	1.8790
A/NewJersey/3/2019	2018-07-01	2019-07-01	1.6003
A/Argentina/14353/2019	2018-07-01	2019-07-01	0.8412
A/Argentina/14219/2019	2018-07-01	2019-07-01	0.9280
A/Bayern/53/2019	2018-07-01	2019-07-01	1.5140
A/Berlin/37/2019	2018-07-01	2019-07-01	1.4254
A/Anapolis/487395-IAL/2019	2018-07-01	2019-07-01	1.5003
A/Hawaii/46/2019	2018-07-01	2019-07-01	1.0436
A/Iceland/59/2019	2018-07-01	2019-07-01	1.3630
A/Suriname/606/2019	2018-07-01	2019-07-01	1.3445
A/DistrictOfColumbia/34/2019	2018-07-01	2019-07-01	1.2226
A/NorthCarolina/20/2019	2018-07-01	2019-07-01	1.2321
A/Washington/171/2019	2018-07-01	2019-07-01	1.4702
A/Argentina/932/2019	2018-07-01	2019-07-01	0.9858
A/Jordan/30121/2019	2018-07-01	2019-07-01	1.4053
A/Arkansas/9/2019	2018-07-01	2019-07-01	2.2454
A/Montana/8/2019	2018-07-01	2019-07-01	2.3019
A/Georgia/37/2018	2018-07-01	2019-07-01	3.8107
A/Minnesota/36/2019	2018-07-01	2019-07-01	1.4328
A/Colombia/4015/2019	2018-07-01	2019-07-01	1.6819
A/Colombia/4010/2019	2018-07-01	2019-07-01	1.6819
A/Georgia/38/2018	2018-07-01	2019-07-01	4.4990
A/Arkansas/22/2019	2018-07-01	2019-07-01	2.1608
A/Santiago/62360/2019	2018-07-01	2019-07-01	1.1966
A/Georgia/40/2018	2018-07-01	2019-07-01	4.1997
A/Georgia/39/2018	2018-07-01	2019-07-01	4.4654
A/Pennsylvania/866/2019	2018-07-01	2019-07-01	1.9651
A/SouthAfrica/R05619/2019	2018-07-01	2019-07-01	1.6283
A/Florida/62/2019	2018-07-01	2019-07-01	1.8557
A/Minnesota/33/2019	2018-07-01	2019-07-01	1.9241
A/Georgia/41/2018	2018-07-01	2019-07-01	4.3178
A/Santiago/60419/2019	2018-07-01	2019-07-01	1.4212
A/Arizona/27/2019	2018-07-01	2019-07-01	1.7694
A/Washington/225/2018	2018-07-01	2019-07-01	3.7780
A/Utah/31/2019	2018-07-01	2019-07-01	2.1207
A/Wisconsin/27/2019	2018-07-01	2019-07-01	3.0718
A/Wisconsin/24/2019	2018-07-01	2019-07-01	3.1082
A/Guyane/1877/2019	2018-07-01	2019-07-01	3.0040
A/Cameroon/9678/2018	2018-07-01	2019-07-01	0.5106
A/Cameroon/8607/2018	2018-07-01	2019-07-01	0.6104
A/ClermontFerrand/2062/2018	2018-07-01	2019-07-01	0.5354
A/Congo/732/2018	2018-07-01	2019-07-01	0.4588
A/Cameroon/9661/2018	2018-07-01	2019-07-01	0.5243
A/Cameroon/9264/2018	2018-07-01	2019-07-01	0.5315
A/Brazil/9555/2018	2018-07-01	2019-07-01	0.3961
A/Bolivia/38/2019	2018-07-01	2019-07-01	0.3969
A/Concepcion/87275/2018	2018-07-01	2019-07-01	0.3093
A/Valparaiso/60603/2018	2018-07-01	2019-07-01	0.3010
A/Wisconsin/500/2018	2018-07-01	2019-07-01	0.3951
A/Venezuela/22/2018	2018-07-01	2019-07-01	0.3762
A/Brazil/4139/2018	2018-07-01	2019-07-01	0.3667
A/SouthAustralia/179/2018	2018-07-01	2019-07-01	0.3665
A/Newcastle/44/2018	2018-07-01	2019-07-01	0.4206
A/Townsville/24/2018	2018-07-01	2019-07-01	0.3783
A/Townsville/1002/2018	2018-07-01	2019-07-01	0.3570
A/Newcastle/21/2018	2018-07-01	2019-07-01	0.3887
A/Bolivia/2170/2018	2018-07-01	2019-07-01	0.4030
A/Texas/137/2018	2018-07-01	2019-07-01	0.3851
A/VinaDelMar/60406/2018	2018-07-01	2019-07-01	0.2521
A/Parana/435/2019	2018-07-01	2019-07-01	0.5242
A/Colombia/4252/2019	2018-07-01	2019-07-01	0.6538
A/Belgium/H0059/2019	2018-07-01	2019-07-01	0.6517
A/Guyane/581/2019	2018-07-01	2019-07-01	0.6335
A/Iquique/16325/2019	2018-07-01	2019-07-01	0.9728
A/Bolivia/237/2019	2018-07-01	2019-07-01	1.0190
A/Mozambique/238/2019	2018-07-01	2019-07-01	0.8294
A/Ecuador/4472/2019	2018-07-01	2019-07-01	1.0557
A/Ecuador/2071/2019	2018-07-01	2019-07-01	1.0841
A/Torino/780/2019	2018-07-01	2019-07-01	0.8455
A/Macedonia/1283/2019	2018-07-01	2019-07-01	0.9180
A/Bahia/160/2019	2018-07-01	2019-07-01	0.9021
A/Colombia/2329/2019	2018-07-01	2019-07-01	0.8637
A/Peru/586619/2019	2018-07-01	2019-07-01	0.6975
A/EspiritoSanto/102/2019	2018-07-01	2019-07-01	0.8614
A/EspiritoSanto/84/2019	2018-07-01	2019-07-01	0.9087
A/Ecuador/4125/2019	2018-07-01	2019-07-01	1.2445
A/Colombia/2313/2019	2018-07-01	2019-07-01	0.8377
A/Colombia/6090/2019	2018-07-01	2019-07-01	1.3808
A/Colombia/3612/2018	2018-07-01	2019-07-01	1.4252
A/Ecuador/4073/2018	2018-07-01	2019-07-01	1.5573
A/Iceland/71/2019	2018-07-01	2019-07-01	0.7399
A/Ecuador/1246/2018	2018-07-01	2019-07-01	1.7675
A/Ecuador/4385/2018	2018-07-01	2019-07-01	1.5781
A/Taiwan/81051/2018	2018-07-01	2019-07-01	0.4770
A/Taiwan/79440/2018	2018-07-01	2019-07-01	0.5400
A/Zambia/1-305/2018	2018-07-01	2019-07-01	0.8136
A/Zambia/1-387/2018	2018-07-01	2019-07-01	0.6587
A/Hawaii/57/2018	2018-07-01	2019-07-01	0.7042
A/Yokohama/111/2018	2018-07-01	2019-07-01	0.6066
A/Zambia/1-390/2018	2018-07-01	2019-07-01	0.6818
A/Zambia/4-368/2018	2018-07-01	2019-07-01	0.7651
A/Zambia/4-356/2018	2018-07-01	2019-07-01	0.7696
A/Zambia/1-344/2018	2018-07-01	2019-07-01	0.7748
A/Calama/59025/2018	2018-07-01	2019-07-01	0.7884
A/PuertoMontt/77204/2018	2018-07-01	2019-07-01	0.7284
A/PuertoMontt/59138/2018	2018-07-01	2019-07-01	1.0507
A/Beijing-Chaoyang/12841/2018	2018-07-01	2019-07-01	0.6069
A/Brisbane/1016/2018	2018-07-01	2019-07-01	0.7428
A/Bahrain/449/2018	2018-07-01	2019-07-01	0.7824
A/Antofagasta/77947/2018	2018-07-01	2019-07-01	0.8539
A/Peru/769818/2018	2018-07-01	2019-07-01	0.7097
A/Santiago/67766/2018	2018-07-01	2019-07-01	1.0278
A/Iquique/70019/2018	2018-07-01	2019-07-01	1.0419
A/Temuco/82862/2018	2018-07-01	2019-07-01	0.9787
A/Iquique/90056/2018	2018-07-01	2019-07-01	0.8602
A/Iquique/85567/2018	2018-07-01	2019-07-01	0.8838
A/Kanagawa/ZC1735/2018	2018-07-01	2019-07-01	0.5620
A/Bolivia/2365/2018	2018-07-01	2019-07-01	0.5041
A/Bolivia/2193/2018	2018-07-01	2019-07-01	0.5654
A/Latvia/12-005233/2018	2018-07-01	2019-07-01	0.5235
A/Taiwan/79731/2018	2018-07-01	2019-07-01	0.4756
A/Saitama/135/2018	2018-07-01	2019-07-01	0.5476
A/Hiroshima/83/2018	2018-07-01	2019-07-01	0.4357
A/ChiangMai/91/2019	2018-07-01	2019-07-01	0.4516
A/Chanthaburi/109/2019	2018-07-01	2019-07-01	0.4609
A/Victoria/1003/2018	2018-07-01	2019-07-01	0.6474
A/SouthAustralia/125/2018	2018-07-01	2019-07-01	0.6290
A/SouthAustralia/98/2018	2018-07-01	2019-07-01	0.6713
A/Fiji/71/2018	2018-07-01	2019-07-01	0.5812
A/Mauritius/I-1020/2018	2018-07-01	2019-07-01	0.4365
A/HongKong/1983/2018	2018-07-01	2019-07-01	0.4912
A/Taiwan/81233/2018	2018-07-01	2019-07-01	0.4890
A/Niigata/1005/2018	2018-07-01	2019-07-01	0.5622
A/Aichi/199/2018	2018-07-01	2019-07-01	0.6781
A/Yokohama/100/2018	2018-07-01	2019-07-01	0.5505
A/NewJersey/38/2018	2018-07-01	2019-07-01	0.6964
A/Nagano/2531/2018	2018-07-01	2019-07-01	0.5788
A/Ishikawa/77/2018	2018-07-01	2019-07-01	0.5003
A/Chanthaburi/59/2019	2018-07-01	2019-07-01	0.4772
A/Parana/202/2019	2018-07-01	2019-07-01	0.4726
A/Taiwan/81101/2018	2018-07-01	2019-07-01	0.6811
A/Kawasaki/80/2018	2018-07-01	2019-07-01	0.8702
A/Taiwan/80749/2018	2018-07-01	2019-07-01	1.2608
A/Chungbuk/1917/2018	2018-07-01	2019-07-01	0.6589
A/Taiwan/79795/2018	2018-07-01	2019-07-01	0.6806
A/Taiwan/81136/2018	2018-07-01	2019-07-01	0.4548
A/Taiwan/79723/2018	2018-07-01	2019-07-01	0.5141
A/Bangladesh/4008/2018	2018-07-01	2019-07-01	0.4347
A/Bangladesh/245/2018	2018-07-01	2019-07-01	0.5541
A/Bangladesh/3019/2018	2018-07-01	2019-07-01	0.5672
A/Bangladesh/2002/2018	2018-07-01	2019-07-01	0.7461
A/Bangladesh/3033/2018	2018-07-01	2019-07-01	0.8667
A/Bangladesh/724/2018	2018-07-01	2019-07-01	0.7388
A/Bangladesh/723/2018	2018-07-01	2019-07-01	0.7421
A/Bangladesh/2013/2018	2018-07-01	2019-07-01	0.7791
A/Bangladesh/526/2018	2018-07-01	2019-07-01	0.9130
A/Bangladesh/4004/2018	2018-07-01	2019-07-01	0.8835
A/Bangladesh/178/2018	2018-07-01	2019-07-01	0.8486
A/Vietnam/190/2018	2018-07-01	2019-07-01	0.3723
A/Guangxi-Babu/1913/2018	2018-07-01	2019-07-01	0.3679
A/Kuwait/6408/2018	2018-07-01	2019-07-01	0.3709
A/Myanmar/18M119/2018	2018-07-01	2019-07-01	0.4396
A/Yunnan-Chuxiong/1584/2018	2018-07-01	2019-07-01	0.4771
A/Victoria/718/2018	2018-07-01	2019-07-01	0.5948
A/Perth/1036/2018	2018-07-01	2019-07-01	0.5192
A/Myanmar/18M115/2018	2018-07-01	2019-07-01	0.7386
A/Chanthaburi/146/2018	2018-07-01	2019-07-01	0.6249
A/Nonthaburi/1299/2018	2018-07-01	2019-07-01	0.7138
A/Lopburi/172/2018	2018-07-01	2019-07-01	0.5773
A/Chanthaburi/1363/2018	2018-07-01	2019-07-01	0.7347
A/Singapore/NTF0033/2018	2018-07-01	2019-07-01	0.4066
A/Oman/3610/2018	2018-07-01	2019-07-01	0.5959
A/Oman/6018/2018	2018-07-01	2019-07-01	0.3836
A/Philippines/50/2018	2018-07-01	2019-07-01	0.4333
A/HongKong/2632/2018	2018-07-01	2019-07-01	0.4066
A/HongKong/1826/2018	2018-07-01	2019-07-01	0.4540
A/Yokohama/95/2018	2018-07-01	2019-07-01	0.3415
A/Qatar/32-VI-18-0043277/2018	2018-07-01	2019-07-01	0.3557
A/SouthAustralia/1004/2018	2018-07-01	2019-07-01	0.4385
A/SouthAustralia/19/2018	2018-07-01	2019-07-01	0.4449
A/SouthAustralia/1007/2018	2018-07-01	2019-07-01	0.4224
A/Qatar/10-vi-18-0040589/2018	2018-07-01	2019-07-01	0.5474
A/Hawaii/46/2018	2018-07-01	2019-07-01	0.5676
A/Wisconsin/98/2018	2018-07-01	2019-07-01	0.5370
A/Wisconsin/97/2018	2018-07-01	2019-07-01	0.5370
A/Wisconsin/96/2018	2018-07-01	2019-07-01	0.5370
A/Ohio/26/2018	2018-07-01	2019-07-01	0.4567
A/HongKong/1708/2018	2018-07-01	2019-07-01	0.4386
A/Shanghai-Pudongxin/11178/2018	2018-07-01	2019-07-01	0.4876
A/Philippines/48/2018	2018-07-01	2019-07-01	0.4686
A/SouthAustralia/120/2018	2018-07-01	2019-07-01	0.3924
A/HongKong/1757/2018	2018-07-01	2019-07-01	0.4783
A/HongKong/1508/2018	2018-07-01	2019-07-01	0.5391
A/HongKong/1941/2018	2018-07-01	2019-07-01	0.4808
A/HongKong/1838/2018	2018-07-01	2019-07-01	0.5002
A/Wisconsin/95/2018	2018-07-01	2019-07-01	0.5437
A/Sydney/121/2018	2018-07-01	2019-07-01	0.7027
A/HongKong/1732/2018	2018-07-01	2019-07-01	0.7125
A/Qatar/10-VI-18-0043482/2018	2018-07-01	2019-07-01	0.7562
A/NewHampshire/25/2018	2018-07-01	2019-07-01	0.7959
A/Singapore/SGH0602/2018	2018-07-01	2019-07-01	0.5996
A/Singapore/SGH0596/2018	2018-07-01	2019-07-01	0.5996
A/HongKong/1763/2018	2018-07-01	2019-07-01	0.9136
A/Singapore/SGH0603/2018	2018-07-01	2019-07-01	0.6162
A/SouthAustralia/186/2018	2018-07-01	2019-07-01	0.6746
A/Qatar/10-VI-18-0043462/2018	2018-07-01	2019-07-01	0.4027
A/LaReunion/1972/2018	2018-07-01	2019-07-01	0.6477
A/NewHampshire/27/2018	2018-07-01	2019-07-01	0.7538
A/NordPasDeCalais/54/2019	2018-07-01	2019-07-01	0.4931
A/Macau/607117/2018	2018-07-01	2019-07-01	0.5211
A/SouthAustralia/199/2018	2018-07-01	2019-07-01	0.5597
A/Victoria/2095/2019	2018-07-01	2019-07-01	0.4704
A/LaReunion/1967/2018	2018-07-01	2019-07-01	0.6345
A/LaReunion/1970/2018	2018-07-01	2019-07-01	0.7523
A/LaReunion/1965/2018	2018-07-01	2019-07-01	0.7226
A/Poitiers/2041/2018	2018-07-01	2019-07-01	0.6878
A/Poitiers/1978/2018	2018-07-01	2019-07-01	0.7780
A/Poitiers/1976/2018	2018-07-01	2019-07-01	0.7810
A/Poitiers/2003/2018	2018-07-01	2019-07-01	0.7264
A/Jiangxi-Zhushan/1657/2018	2018-07-01	2019-07-01	0.4245
A/AbuDhabi/112/2018	2018-07-01	2019-07-01	0.3095
A/Oman/3577/2018	2018-07-01	2019-07-01	0.1990
A/NewYork/40/2018	2018-07-01	2019-07-01	0.6448
A/NewYork/41/2018	2018-07-01	2019-07-01	0.6448
A/Netherlands/10601/2018	2018-07-01	2019-07-01	0.8241
A/Mauritania/15-2019/2019	2018-07-01	2019-07-01	0.5924
A/Mauritania/10-2019/2019	2018-07-01	2019-07-01	0.5904
A/NewHampshire/24/2018	2018-07-01	2019-07-01	0.5914
A/Lyon/CHU/1520	2018-07-01	2019-07-01	0.5140
A/Mauritius/I-906/2018	2018-07-01	2019-07-01	0.7654
